PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,InvoiceNumber,Filling Time,Vat 7% (inclusive),Grand Total,Company Name ,Address 
2203014007,20030296,2018-03-01,DIESEL,8127.76,227089.6144,27.94,30029534,900918894,Carl Thailand,100400252,300344598,40.6388,15896.27301,242985.8874,Group1 ,"223 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014030,20091622,2018-03-01,DIESEL,9875.5,275921.47,27.94,30000440,900182531,Mendoza Ltd.,100110881,300111848,49.3775,19314.5029,295235.9729,Group1 ,"224 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014034,20094880,2018-03-01,DIESEL,8168.8,228236.272,27.94,30013992,900930667,Suarez Thailand,100257838,300137068,40.844,15976.53904,244212.811,Group1 ,"225 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014063,20084753,2018-03-01,DIESEL,9457.48,264241.9912,27.94,10002692,900626845,Benitez co.,100937647,300213100,47.2874,18496.93938,282738.9306,Group1 ,"226 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014077,20012136,2018-03-01,DIESEL,9800.8,273834.352,27.94,30038348,900698255,Umar Ltd.,100359206,300878898,49.004,19168.40464,293002.7566,Group1 ,"227 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014087,20011468,2018-03-01,DIESEL,8941.8,249833.892,27.94,10002692,900626845,Benitez co.,100874482,300126594,44.709,17488.37244,267322.2644,Group1 ,"228 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014100,20025453,2018-03-01,DIESEL,6725.44,187908.7936,27.94,10002749,900732119,Philip Thailand,100772281,300583643,33.6272,13153.61555,201062.4092,Group1 ,"229 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014104,20031148,2018-03-01,DIESEL,8943.3,249875.802,27.94,30038348,900698255,Umar Ltd.,100343877,300693627,44.7165,17491.30614,267367.1081,Group1 ,"230 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014120,20023970,2018-03-01,DIESEL,9951.86,278054.9684,27.94,30038390,900756015,Haji PCL.,100340216,300315087,49.7593,19463.84779,297518.8162,Group1 ,"231 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014160,20056205,2018-03-01,DIESEL,9301.38,259880.5572,27.94,30042727,900321356,Samuel PCL.,100508670,300627474,46.5069,18191.639,278072.1962,Group1 ,"232 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014161,20073294,2018-03-01,DIESEL,8832.12,246769.4328,27.94,10021385,900416393,Shirley Thailand,100185237,300547186,44.1606,17273.8603,264043.2931,Group1 ,"233 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014162,20056518,2018-03-01,DIESEL,9999.98,279399.4412,27.94,30038348,900698255,Umar Ltd.,100380101,300964237,49.9999,19557.96088,298957.4021,Group1 ,"234 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014163,20061257,2018-03-01,DIESEL,9999.36,279382.1184,27.94,30038348,900698255,Umar Ltd.,100158078,300187137,49.9968,19556.74829,298938.8667,Group1 ,"235 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014164,20035154,2018-03-01,DIESEL,10000,279400,27.94,30038348,900698255,Umar Ltd.,100230272,300536064,50,19558,298958,Group1 ,"236 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014165,20018153,2018-03-01,DIESEL,8683.16,242607.4904,27.94,30034185,900683047,Barbosa Thailand,100126983,300629975,43.4158,16982.52433,259590.0147,Group1 ,"237 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014166,20084421,2018-03-01,GASOHOL95,9985.42,329419.0058,32.99,10002739,900608159,de La Cruz PCL.,100111168,300726395,49.9271,23059.33041,352478.3362,Group1 ,"238 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014286,20029296,2018-03-01,DIESEL,9716.88,271489.6272,27.94,30029534,900918894,Carl Thailand,100526252,300162315,48.5844,19004.2739,290493.9011,Group1 ,"239 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014311,20086364,2018-03-01,GASOHOL95,9929.62,327578.1638,32.99,30038390,900756015,Haji PCL.,100956726,300503101,49.6481,22930.47147,350508.6353,Group1 ,"240 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014315,20019984,2018-03-01,GASOHOL95,7078.68,233525.6532,32.99,30038362,900525719,Musa Thailand,100746250,300945223,35.3934,16346.79572,249872.4489,Group1 ,"241 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014321,20056124,2018-03-01,DIESEL,9989.2,279098.248,27.94,30000425,900302592,Kwon PCL.,100702170,300558183,49.946,19536.87736,298635.1254,Group1 ,"242 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014342,20032411,2018-03-01,DIESEL,9993.34,279213.9196,27.94,30038362,900525719,Musa Thailand,100813623,300879665,49.9667,19544.97437,298758.894,Group1 ,"243 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014347,20032335,2018-03-01,DIESEL,9999.64,279389.9416,27.94,30029534,900918894,Carl Thailand,100995864,300963627,49.9982,19557.29591,298947.2375,Group1 ,"244 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014377,20059614,2018-03-01,DIESEL,9113.94,254643.4836,27.94,10003041,900304705,Sylla Thailand,100179801,300791490,45.5697,17825.04385,272468.5275,Group1 ,"245 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014392,20098046,2018-03-01,DIESEL,9401.02,262664.4988,27.94,10008093,900552593,Jana co.,100942952,300815645,47.0051,18386.51492,281051.0137,Group1 ,"246 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014447,20036968,2018-03-01,DIESEL,9967.06,278479.6564,27.94,30003313,900809814,Patel Thailand,100304587,300832886,49.8353,19493.57595,297973.2323,Group1 ,"247 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014502,20096789,2018-03-01,DIESEL,9570.02,267386.3588,27.94,30001090,900464445,Adamu co.,100932830,300747872,47.8501,18717.04512,286103.4039,Group1 ,"248 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014508,20053675,2018-03-01,DIESEL,9617.58,268715.1852,27.94,30022899,900451302,Peña Thailand,100154312,300867186,48.0879,18810.06296,287525.2482,Group1 ,"249 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014598,20045039,2018-03-01,DIESEL,7360.36,205648.4584,27.94,30020706,900260109,Jin Thailand,100646379,300556320,36.8018,14395.39209,220043.8505,Group1 ,"250 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014842,20099041,2018-03-02,GASOHOL95,9829.84,323794.9296,32.94,30038390,900756015,Haji PCL.,100823474,300189838,49.1492,22665.64507,346460.5747,Group1 ,"251 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014844,20049374,2018-03-02,GASOHOL95,9339.64,307647.7416,32.94,30038390,900756015,Haji PCL.,100828111,300655975,46.6982,21535.34191,329183.0835,Group1 ,"252 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014845,20025038,2018-03-02,DIESEL,8131.44,214995.2736,26.44,30038390,900756015,Haji PCL.,100333403,300605334,40.6572,15049.66915,230044.9428,Group1 ,"253 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014847,20084140,2018-03-02,DIESEL,8727.98,230767.7912,26.44,30038390,900756015,Haji PCL.,100459607,300795024,43.6399,16153.74538,246921.5366,Group1 ,"254 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014850,20024091,2018-03-02,GASOHOL95,9740.1,320838.894,32.94,30038390,900756015,Haji PCL.,100769385,300769013,48.7005,22458.72258,343297.6166,Group1 ,"255 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014855,20091740,2018-03-02,DIESEL,8888.08,235000.8352,26.44,30038348,900698255,Umar Ltd.,100926532,300452872,44.4404,16450.05846,251450.8937,Group1 ,"256 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014862,20084329,2018-03-02,DIESEL,9149.78,241920.1832,26.44,30038348,900698255,Umar Ltd.,100359872,300281354,45.7489,16934.41282,258854.596,Group1 ,"257 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014898,20088389,2018-03-02,DIESEL,9957.68,263281.0592,26.44,30026514,900893009,Judith co.,100573318,300410760,49.7884,18429.67414,281710.7333,Group1 ,"258 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014955,20080184,2018-03-02,DIESEL,7833.52,207118.2688,26.44,10008008,900449080,Yang PCL.,100832477,300791259,39.1676,14498.27882,221616.5476,Group1 ,"259 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014958,20092625,2018-03-02,DIESEL,9327.86,246628.6184,26.44,30038348,900698255,Umar Ltd.,100831169,300850069,46.6393,17264.00329,263892.6217,Group1 ,"260 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014963,20031382,2018-03-02,DIESEL,9715.86,256887.3384,26.44,10022892,900526379,Stephanie co.,100437155,300496035,48.5793,17982.11369,274869.4521,Group1 ,"261 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203014977,20062254,2018-03-02,DIESEL,9969.9,263604.156,26.44,30015113,900355856,Carter Ltd.,100432041,300640468,49.8495,18452.29092,282056.4469,Group1 ,"262 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015006,20035846,2018-03-02,DIESEL,9363.68,247575.6992,26.44,30026514,900893009,Judith co.,100925235,300282718,46.8184,17330.29894,264905.9981,Group1 ,"263 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015013,20062988,2018-03-02,DIESEL,9977.78,263812.5032,26.44,30038348,900698255,Umar Ltd.,100366347,300658445,49.8889,18466.87522,282279.3784,Group1 ,"264 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015078,20079681,2018-03-02,DIESEL,7995.6,211403.664,26.44,30038347,900964090,António co.,100995128,300506531,39.978,14798.25648,226201.9205,Group1 ,"265 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015088,20019252,2018-03-02,DIESEL,9469.48,250373.0512,26.44,30038348,900698255,Umar Ltd.,100634852,300759396,47.3474,17526.11358,267899.1648,Group1 ,"266 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015095,20034515,2018-03-02,DIESEL,9925.14,262420.7016,26.44,30038348,900698255,Umar Ltd.,100327529,300819638,49.6257,18369.44911,280790.1507,Group1 ,"267 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015166,20051611,2018-03-02,DIESEL,9977.24,263798.2256,26.44,10002913,900998229,Wang co.,100954715,300411739,49.8862,18465.87579,282264.1014,Group1 ,"268 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015168,20096993,2018-03-02,DIESEL,9464.42,250239.2648,26.44,30038348,900698255,Umar Ltd.,100334262,300863622,47.3221,17516.74854,267756.0133,Group1 ,"269 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015172,20052165,2018-03-02,DIESEL,9754,257895.76,26.44,10020965,900619874,Brenda Thailand,100581546,300769773,48.77,18052.7032,275948.4632,Group1 ,"270 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015175,20068153,2018-03-02,GASOHOL95,9559.38,314885.9772,32.94,30038390,900756015,Haji PCL.,100244756,300915004,47.7969,22042.0184,336927.9956,Group1 ,"271 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015185,20031002,2018-03-02,DIESEL,9907.08,261943.1952,26.44,30038390,900756015,Haji PCL.,100818258,300796419,49.5354,18336.02366,280279.2189,Group1 ,"272 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015187,20093313,2018-03-02,DIESEL,9622.84,254427.8896,26.44,10002256,900592522,Reddy Thailand,100690985,300318886,48.1142,17809.95227,272237.8419,Group1 ,"273 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015189,20040423,2018-03-02,DIESEL,8074.34,213485.5496,26.44,30040971,900751689,Jia PCL.,100185474,300193622,40.3717,14943.98847,228429.5381,Group1 ,"274 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015197,20050211,2018-03-02,DIESEL,9940.78,262834.2232,26.44,30013992,900930667,Suarez Thailand,100213462,300982809,49.7039,18398.39562,281232.6188,Group1 ,"275 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015209,20093273,2018-03-02,DIESEL,9999.48,264386.2512,26.44,30030400,900568300,Romero Thailand,100423503,300464373,49.9974,18507.03758,282893.2888,Group1 ,"276 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015212,20034184,2018-03-02,DIESEL,6541.22,172949.8568,26.44,30042181,900886565,Janet co.,100749015,300491642,32.7061,12106.48998,185056.3468,Group1 ,"277 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015219,20079778,2018-03-02,DIESEL,9995.12,264270.9728,26.44,30038362,900525719,Musa Thailand,100188941,300770724,49.9756,18498.9681,282769.9409,Group1 ,"278 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015234,20083237,2018-03-02,DIESEL,8837.2,233655.568,26.44,30032380,900996478,Uddin co.,100913166,300510042,44.186,16355.88976,250011.4578,Group1 ,"279 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015246,20097573,2018-03-02,GASOHOL95,9222.58,303791.7852,32.94,10001126,900617086,Petrova Thailand,100300070,300248455,46.1129,21265.42496,325057.2102,Group1 ,"280 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015259,20052367,2018-03-02,DIESEL,6202.98,164006.7912,26.44,10011002,900628124,Truong co.,100469477,300337380,31.0149,11480.47538,175487.2666,Group1 ,"281 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015272,20047631,2018-03-02,DIESEL,9291.78,245674.6632,26.44,10007214,900754301,Hoang Ltd.,100332312,300612229,46.4589,17197.22642,262871.8896,Group1 ,"282 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015303,20095653,2018-03-02,DIESEL,9994.06,264242.9464,26.44,30018565,900181672,Hidayat Ltd.,100382922,300740800,49.9703,18497.00625,282739.9526,Group1 ,"283 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015305,20067138,2018-03-02,DIESEL,9871.28,260996.6432,26.44,30002244,900627148,Giri co.,100595432,300942249,49.3564,18269.76502,279266.4082,Group1 ,"284 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015310,20017311,2018-03-02,DIESEL,9140.1,241664.244,26.44,10001207,900931465,Younis Thailand,100199445,300876106,45.7005,16916.49708,258580.7411,Group1 ,"285 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015324,20092027,2018-03-02,DIESEL,9957,263263.08,26.44,10008836,900655094,Wei co.,100487921,300235104,49.785,18428.4156,281691.4956,Group1 ,"286 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015329,20028974,2018-03-02,DIESEL,9532.18,252030.8392,26.44,30003313,900809814,Patel Thailand,100399548,300468103,47.6609,17642.15874,269672.9979,Group1 ,"287 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015366,20066023,2018-03-02,DIESEL,9718.36,256953.4384,26.44,10012713,900497673,Ochoa Ltd.,100509410,300474976,48.5918,17986.74069,274940.1791,Group1 ,"288 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015395,20013694,2018-03-02,DIESEL,8665.28,229110.0032,26.44,30038348,900698255,Umar Ltd.,100620040,300156661,43.3264,16037.70022,245147.7034,Group1 ,"289 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015416,20050377,2018-03-02,DIESEL,5356.42,141623.7448,26.44,30022248,900726433,Bala PCL.,100885872,300283956,26.7821,9913.662136,151537.4069,Group1 ,"290 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015437,20065471,2018-03-02,DIESEL,9867.12,260886.6528,26.44,30025508,900694980,Traore PCL.,100346494,300191519,49.3356,18262.0657,279148.7185,Group1 ,"291 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015446,20058119,2018-03-02,DIESEL,9624.64,254475.4816,26.44,30043240,900149913,de Araujo Thailand,100329342,300910834,48.1232,17813.28371,272288.7653,Group1 ,"292 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015458,20083872,2018-03-02,GASOHOL95,9535.68,314105.2992,32.94,30040542,900309334,Robert Ltd.,100457987,300387835,47.6784,21987.37094,336092.6701,Group1 ,"293 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015503,20052548,2018-03-02,DIESEL,9773.58,258413.4552,26.44,30038362,900525719,Musa Thailand,100839460,300221107,48.8679,18088.94186,276502.3971,Group1 ,"294 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015523,20018945,2018-03-02,DIESEL,9303.32,245979.7808,26.44,30020702,900700875,Karim Ltd.,100613812,300415342,46.5166,17218.58466,263198.3655,Group1 ,"295 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015541,20024890,2018-03-02,DIESEL,9755.9,257945.996,26.44,30027174,900501135,Wen co.,100614030,300237792,48.7795,18056.21972,276002.2157,Group1 ,"296 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015608,20084971,2018-03-02,DIESEL,9942.2,262871.768,26.44,30043240,900149913,de Araujo Thailand,100495066,300307925,49.711,18401.02376,281272.7918,Group1 ,"297 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015637,20027743,2018-03-02,DIESEL,8555.24,226200.5456,26.44,30038348,900698255,Umar Ltd.,100870160,300154195,42.7762,15834.03819,242034.5838,Group1 ,"298 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015695,20022333,2018-03-02,DIESEL,9966.28,263508.4432,26.44,30038348,900698255,Umar Ltd.,100685785,300818388,49.8314,18445.59102,281954.0342,Group1 ,"299 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015745,20047285,2018-03-02,DIESEL,9999.86,264396.2984,26.44,30043240,900149913,de Araujo Thailand,100733516,300840339,49.9993,18507.74089,282904.0393,Group1 ,"300 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015770,20077984,2018-03-02,DIESEL,9942.1,262869.124,26.44,30038348,900698255,Umar Ltd.,100531351,300290750,49.7105,18400.83868,281269.9627,Group1 ,"301 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015789,20094619,2018-03-02,DIESEL,9670.16,255679.0304,26.44,30013037,900111220,Palacios PCL.,100723368,300618911,48.3508,17897.53213,273576.5625,Group1 ,"302 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015831,20013621,2018-03-02,GASOHOL95,7670.96,252681.4224,32.94,30033527,900672721,Tong co.,100811052,300730538,38.3548,17687.69957,270369.122,Group1 ,"303 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015832,20096682,2018-03-02,GASOHOL95,9896.66,325995.9804,32.94,30037192,900917745,Pinto Ltd.,100666086,300859047,49.4833,22819.71863,348815.699,Group1 ,"304 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015868,20069759,2018-03-02,DIESEL,9972.6,263675.544,26.44,30038362,900525719,Musa Thailand,100382984,300183231,49.863,18457.28808,282132.8321,Group1 ,"305 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015890,20016637,2018-03-02,GASOHOL95,9423.3,310403.502,32.94,30029534,900918894,Carl Thailand,100240239,300549987,47.1165,21728.24514,332131.7471,Group1 ,"306 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015899,20056156,2018-03-02,DIESEL,9984.7,263995.468,26.44,30029534,900918894,Carl Thailand,100466667,300365782,49.9235,18479.68276,282475.1508,Group1 ,"307 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015929,20062860,2018-03-02,DIESEL,7807.02,206417.6088,26.44,30038348,900698255,Umar Ltd.,100613341,300399833,39.0351,14449.23262,220866.8414,Group1 ,"308 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203015940,20073772,2018-03-02,DIESEL,9999.2,264378.848,26.44,10002966,900164770,Ahmad Ltd.,100412592,300128557,49.996,18506.51936,282885.3674,Group1 ,"309 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203016023,20030147,2018-03-02,DIESEL,9582.24,253354.4256,26.44,30038362,900525719,Musa Thailand,100643111,300263075,47.9112,17734.80979,271089.2354,Group1 ,"310 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203016028,20062271,2018-03-02,GASOHOL95,9677.48,318776.1912,32.94,30038362,900525719,Musa Thailand,100705256,300764906,48.3874,22314.33338,341090.5246,Group1 ,"311 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
