DATE,PO_NUMBER,PAYMENT_NUMBER,INVOICE_NUMBER,SHIPMENT_NUMBER,TRUCK_NUMBER,PARTOL_TYPE,O'ty (Liter),AMOUNT,AGENT
3/3/2018,2203017812,20079475,300689572,2203017812,ฉช.82-8346,DIESEL,10000,273400,GROUP1
3/3/2018,2203017858,20045128,300790666,2203017858,กท.79-7691,DIESEL,9989.92,273124.4128,GROUP1
3/3/2018,2203017951,20040594,300858389,2203017951,กท.76-4825,GASOHOL95,9560.04,310127.6976,GROUP1
3/3/2018,2203017954,20033904,300857317,2203017954,กท.79-8104,GASOHOL95,9973.78,323549.4232,GROUP1
3/3/2018,2203017956,20064714,300777350,2203017956,กท.79-1830,DIESEL,9688.14,264873.7476,GROUP1
3/3/2018,2203017958,20074304,300151169,2203017958,สค.70-6125,DIESEL,9112.08,249124.2672,GROUP1
3/3/2018,2203017964,20060878,300956451,2203017964,กท.79-0643,DIESEL,9485.28,259327.5552,GROUP1
3/3/2018,2203017968,20062720,300987972,2203017968,กท.78-1149,DIESEL,9996.9,273315.246,GROUP1
3/3/2018,2203017971,20083396,300309295,2203017971,ชม.70-6507,DIESEL,8916.58,243779.2972,GROUP1
3/3/2018,2203017979,20033317,300679362,2203017979,กท.79-5584,DIESEL,7305.32,199727.4488,GROUP1
3/3/2018,2203017984,20094206,300807829,2203017984,กท.78-6744,DIESEL,9611.6,262781.144,GROUP1
3/3/2018,2203018002,20090984,300863084,2203018002,กท.79-5578,DIESEL,6933.22,189554.2348,GROUP1
3/3/2018,2203018007,20079697,300687278,2203018007,ลพ.70-1223,DIESEL,8525.88,233097.5592,GROUP1
3/3/2018,2203018009,20020895,300885972,2203018009,กท.77-9738,DIESEL,7220.48,197407.9232,GROUP1
3/3/2018,2203018012,20085826,300538187,2203018012,กท.77-8133,DIESEL,9990.44,273138.6296,GROUP1
3/3/2018,2203018022,20087529,300958011,2203018022,สค.70-4335,GASOHOL95,6460.2,209568.888,GROUP1
3/3/2018,2203018025,20023812,300173517,2203018025,กท.79-2716,DIESEL,9949.66,272023.7044,GROUP1
3/3/2018,2203018048,20057467,300414841,2203018048,กท.78-6739,DIESEL,9188.12,251203.2008,GROUP1
3/3/2018,2203018054,20092968,300825847,2203018054,ชม.70-5299,DIESEL,9999.64,273390.1576,GROUP1
3/3/2018,2203018080,20052659,300623388,2203018080,กท.79-0144,DIESEL,9778.92,267355.6728,GROUP1
3/3/2018,2203018085,20051674,300410493,2203018085,กท.79-0641,DIESEL,7876.62,215346.7908,GROUP1
3/3/2018,2203018121,20096902,300228087,2203018121,กท.79-0841,DIESEL,8275.24,226245.0616,GROUP1
3/3/2018,2203018143,20016320,300803236,2203018143,กท.79-2717,DIESEL,9332.78,255158.2052,GROUP1
3/3/2018,2203018177,20086641,300255433,2203018177,กท.61-4383,DIESEL,9454.78,258493.6852,GROUP1
3/3/2018,2203018214,20012105,300113493,2203018214,กท.60-4208,GASOHOL95,9854.06,319665.7064,GROUP1
3/3/2018,2203018243,20067325,300288827,2203018243,ฉช.82-7443,DIESEL,8813.6,240963.824,GROUP1
3/3/2018,2203018451,20045916,300352068,2203018451,ฉช.82-7170,DIESEL,7425.56,203014.8104,GROUP1
3/3/2018,2203018460,20042497,300582011,2203018460,กท.79-5840,DIESEL,9814.32,268323.5088,GROUP1
3/3/2018,2203018495,20035486,300115377,2203018495,กท.79-3259,DIESEL,8998.42,246016.8028,GROUP1
3/3/2018,2203018543,20072396,300428189,2203018543,กท.78-7993,DIESEL,9872.52,269914.6968,GROUP1
3/3/2018,2203018556,20062736,300677782,2203018556,กท.77-8134,DIESEL,9979.52,272840.0768,GROUP1
3/3/2018,2203018562,20026107,300223091,2203018562,ชม.70-5302,DIESEL,9841.62,269069.8908,GROUP1
3/3/2018,2203018568,20044211,300668162,2203018568,ชบ.84-7139,DIESEL,8777.6,239979.584,GROUP1
3/3/2018,2203018574,20023539,300510183,2203018574,กท.75-1033,GASOHOL95,9762.34,316690.3096,GROUP1
3/3/2018,2203018576,20019419,300120625,2203018576,กท.60-4205,GASOHOL95,9057.3,293818.812,GROUP1
3/3/2018,2203018579,20021777,300771917,2203018579,ชบ.84-7237,DIESEL,9990.1,273129.334,GROUP1
3/3/2018,2203018613,20037587,300299770,2203018613,กท.79-2898,GASOHOL95,8714.38,282694.4872,GROUP1
3/3/2018,2203018616,20096161,300197674,2203018616,กท.79-8105,GASOHOL95,8868.48,287693.4912,GROUP1
3/3/2018,2203018655,20014322,300653140,2203018655,กท.60-4207,GASOHOL95,9914.76,321634.8144,GROUP1
3/3/2018,2203018680,20056467,300246428,2203018680,ชบ.85-3878,DIESEL,9945.88,271920.3592,GROUP1
3/3/2018,2203018691,20098647,300688870,2203018691,นม.70-6589,DIESEL,7247.9,198157.586,GROUP1
3/3/2018,2203018710,20021540,300797728,2203018710,จบ.80-8222,DIESEL,8005.26,218863.8084,GROUP1
3/3/2018,2203018712,20014088,300367447,2203018712,ชบ.82-3097,DIESEL,8545.2,233625.768,GROUP1
3/3/2018,2203018717,20067464,300702277,2203018717,กท.78-4646,GASOHOL95,9119.2,295826.848,GROUP1
3/3/2018,2203018794,20042709,300836004,2203018794,ชม.70-6510,DIESEL,8011.44,219032.7696,GROUP1
3/3/2018,2203018812,20040119,300595676,2203018812,ชม.70-5194,DIESEL,9981.3,272888.742,GROUP1
3/3/2018,2203018841,20067225,300789822,2203018841,กท.79-3156,GASOHOL95,9863.4,319968.696,GROUP1
3/3/2018,2203018850,20069562,300830827,2203018850,กท.79-0643,DIESEL,9710.04,265472.4936,GROUP1
3/3/2018,2203018894,20045445,300542644,2203018894,นม.70-6719,GASOHOL95,9999.9,324396.756,GROUP1
3/3/2018,2203018908,20022721,300160670,2203018908,รย.82-0448,DIESEL,9236.88,252536.2992,GROUP1
3/3/2018,2203018912,20082759,300436053,2203018912,กท.61-7782,GASOHOL95,9357.14,303545.6216,GROUP1
3/3/2018,2203018931,20064947,300872612,2203018931,กท.79-2716,DIESEL,8812.86,240943.5924,GROUP1
3/3/2018,2203018932,20098980,300593332,2203018932,กท.77-9738,DIESEL,8584.12,234689.8408,GROUP1
3/3/2018,2203018934,20029767,300954852,2203018934,กท.75-6899,DIESEL,8565.88,234191.1592,GROUP1
3/3/2018,2203018952,20035005,300863275,2203018952,นม.70-6718,GASOHOL95,9638.74,312680.7256,GROUP1
3/3/2018,2203018954,20099105,300131734,2203018954,กท.79-7691,DIESEL,9830.52,268766.4168,GROUP1
3/3/2018,2203018961,20050098,300403172,2203018961,กท.79-1830,DIESEL,9958.44,272263.7496,GROUP1
3/3/2018,2203018978,20027845,300225730,2203018978,กท.77-8133,DIESEL,9799.2,267910.128,GROUP1
3/3/2018,2203018996,20052034,300167222,2203018996,ชม.70-5301,DIESEL,9824.42,268599.6428,GROUP1
3/3/2018,2203018999,20018504,300440401,2203018999,นม.70-5975,GASOHOL95,9997.88,324331.2272,GROUP1
3/3/2018,2203019006,20048746,300679254,2203019006,กท.79-0144,DIESEL,9378.52,256408.7368,GROUP1
3/3/2018,2203019011,20017051,300476644,2203019011,กท.77-8134,DIESEL,9997.36,273327.8224,GROUP1
3/3/2018,2203019089,20077001,300945578,2203019089,กท.79-5578,DIESEL,9864.3,269689.962,GROUP1
3/3/2018,2203019151,20030664,300390794,2203019151,ชม.70-5420,DIESEL,9999.86,273396.1724,GROUP1
3/3/2018,2203019209,20027673,300165600,2203019209,กท.79-0841,DIESEL,8132.58,222344.7372,GROUP1
3/3/2018,2203019243,20096925,300961116,2203019243,ชม.70-5193,DIESEL,9163,250516.42,GROUP1
3/3/2018,2203019248,20094923,300360639,2203019248,กท.75-7868,DIESEL,5789.98,158298.0532,GROUP1
3/3/2018,2203019252,20038115,300245719,2203019252,ชบ.82-4190,DIESEL,8523.92,233043.9728,GROUP1
3/3/2018,2203019265,20043898,300453145,2203019265,กท.76-4825,GASOHOL95,9848.16,319474.3104,GROUP1
3/3/2018,2203019271,20036311,300241411,2203019271,ฉช.82-7443,DIESEL,9908.8,270906.592,GROUP1
3/3/2018,2203019273,20088007,300683945,2203019273,ชม.70-5124,DIESEL,8845.92,241847.4528,GROUP1
3/3/2018,2203019287,20038939,300343473,2203019287,กท.79-5584,DIESEL,9420.02,257543.3468,GROUP1
3/3/2018,2203019301,20089361,300748551,2203019301,กท.78-6739,DIESEL,9999.98,273399.4532,GROUP1
3/3/2018,2203019304,20060821,300858303,2203019304,ชบ.84-7975,DIESEL,8743.1,239036.354,GROUP1
3/3/2018,2203019312,20057867,300514872,2203019312,กท.79-2717,DIESEL,8477.74,231781.4116,GROUP1
3/3/2018,2203019326,20083648,300696902,2203019326,กท.79-3258,DIESEL,9997.06,273319.6204,GROUP1
3/3/2018,2203019415,20047859,300624693,2203019415,กท.79-0641,DIESEL,9820.76,268499.5784,GROUP1
3/3/2018,2203019450,20074488,300494713,2203019450,กท.79-5841,DIESEL,9998.48,273358.4432,GROUP1
3/3/2018,2203019458,20052714,300666354,2203019458,กท.72-3498,DIESEL,7578.98,207209.3132,GROUP1
3/3/2018,2203019462,20096424,300482554,2203019462,ชม.70-5194,DIESEL,9627.04,263203.2736,GROUP1
3/3/2018,2203019463,20015716,300569368,2203019463,กท.79-0644,DIESEL,9906.36,270839.8824,GROUP1
3/3/2018,2203019552,20096538,300804488,2203019552,กท.79-8995,DIESEL,9643.86,263663.1324,GROUP1
3/3/2018,2203019583,20061081,300191091,2203019583,กท.61-4783,DIESEL,8695.28,237728.9552,GROUP1
3/3/2018,2203019602,20073112,300315553,2203019602,ชม.70-4355,DIESEL,9226.34,252248.1356,GROUP1
3/3/2018,2203019617,20091613,300349846,2203019617,กท.78-1149,DIESEL,9955.14,272173.5276,GROUP1
3/3/2018,2203019619,20070183,300203377,2203019619,กท.75-7868,DIESEL,9861.82,269622.1588,GROUP1
3/3/2018,2203019641,20053313,300587014,2203019641,กท.79-6704,DIESEL,7878.1,215387.254,GROUP1
3/3/2018,2203019659,20072136,300989941,2203019659,กท.79-5843,DIESEL,9470.52,258924.0168,GROUP1
3/3/2018,2203019734,20052028,300695768,2203019734,สค.70-6123,DIESEL,8607.84,235338.3456,GROUP1
3/3/2018,2203019736,20094053,300739300,2203019736,ฉช.81-4230,DIESEL,9976.76,272764.6184,GROUP1
3/3/2018,2203019785,20076883,300199170,2203019785,กท.79-5579,DIESEL,9678.48,264609.6432,GROUP1
3/3/2018,2203019786,20040856,300399158,2203019786,กท.74-9067,DIESEL,9376.98,256366.6332,GROUP1
3/3/2018,2203019787,20049521,300155952,2203019787,กท.78-7993,DIESEL,9904.38,270785.7492,GROUP1
3/3/2018,2203019788,20072257,300499433,2203019788,กท.79-5578,DIESEL,9573.68,261744.4112,GROUP1
3/3/2018,2203019820,20037151,300457099,2203019820,กท.79-1830,DIESEL,8970.78,245261.1252,GROUP1
3/3/2018,2203019842,20074419,300951728,2203019842,สค.70-4074,DIESEL,9725.86,265905.0124,GROUP1
3/3/2018,2203020009,20029823,300808957,2203020009,กท.74-9070,DIESEL,9414.48,257391.8832,GROUP1
3/3/2018,2203020023,20060336,300978211,2203020023,ชม.70-5300,DIESEL,7277.06,198954.8204,GROUP1
4/3/2018,2203020388,20027792,300217948,2203020388,สค.70-2917,DIESEL,9410.22,266685.6348,GROUP1
4/3/2018,2203020389,20057821,300523747,2203020389,สค.70-4386,GASOHOL95,9091.86,283938.7878,GROUP1
4/3/2018,2203020390,20037957,300475144,2203020390,สค.70-4333,GASOHOL95,9985.1,311834.673,GROUP1
4/3/2018,2203020391,20031133,300227282,2203020391,สค.70-6119,GASOHOL95,9996.42,312188.1966,GROUP1
4/3/2018,2203020395,20090264,300495073,2203020395,ชม.70-5302,DIESEL,9032.42,255978.7828,GROUP1
4/3/2018,2203020426,20050903,300587230,2203020426,สค.70-3937,GASOHOL95,9659.6,301669.308,GROUP1
4/3/2018,2203020442,20095446,300202770,2203020442,ลพ.70-0785,DIESEL,8709.66,246831.7644,GROUP1
4/3/2018,2203020483,20030983,300731855,2203020483,ชม.70-5299,DIESEL,8543.76,242130.1584,GROUP1
4/3/2018,2203020525,20074023,300538113,2203020525,ชม.70-5195,DIESEL,9644.74,273331.9316,GROUP1
4/3/2018,2203020528,20033323,300755933,2203020528,ชม.70-5261,DIESEL,8114.74,229971.7316,GROUP1
4/3/2018,2203020580,20013017,300610574,2203020580,นม.70-6730,DIESEL,9974.58,282679.5972,GROUP1
4/3/2018,2203020645,20059105,300230049,2203020645,ชม.70-5301,DIESEL,6641.14,188209.9076,GROUP1
4/3/2018,2203020705,20024413,300192753,2203020705,กท.78-6742,DIESEL,7927.22,224657.4148,GROUP1
4/3/2018,2203020710,20079958,300124626,2203020710,กท.78-1149,DIESEL,8215.76,232834.6384,GROUP1
4/3/2018,2203020720,20021782,300306193,2203020720,กท.79-5843,DIESEL,9524.46,269923.1964,GROUP1
4/3/2018,2203020731,20053660,300984599,2203020731,กท.79-5584,DIESEL,9403.72,266501.4248,GROUP1
4/3/2018,2203020733,20079478,300743840,2203020733,กท.79-2717,DIESEL,9975.82,282714.7388,GROUP1
4/3/2018,2203020739,20072285,300765060,2203020739,กท.77-8133,DIESEL,9951.54,282026.6436,GROUP1
4/3/2018,2203020750,20071130,300255491,2203020750,กท.79-0642,DIESEL,9953.64,282086.1576,GROUP1
4/3/2018,2203020756,20059339,300571405,2203020756,สค.70-6125,DIESEL,9979.12,282808.2608,GROUP1
4/3/2018,2203020765,20036539,300901577,2203020765,กท.77-9738,DIESEL,9769.1,276856.294,GROUP1
4/3/2018,2203020787,20041459,300448707,2203020787,สค.70-4335,GASOHOL95,8079.88,252334.6524,GROUP1
4/3/2018,2203020798,20034328,300569087,2203020798,กท.79-0643,DIESEL,9885.68,280160.1712,GROUP1
4/3/2018,2203020802,20090884,300951882,2203020802,สค.70-3935,GASOHOL95,7841.24,244881.9252,GROUP1
4/3/2018,2203020809,20025261,300304722,2203020809,กท.79-0144,DIESEL,7514.46,212959.7964,GROUP1
4/3/2018,2203020841,20064558,300787981,2203020841,กท.79-2716,DIESEL,9518.1,269742.954,GROUP1
4/3/2018,2203020851,20037915,300713546,2203020851,กท.79-0841,DIESEL,9991.96,283172.1464,GROUP1
4/3/2018,2203020859,20023176,300187965,2203020859,กท.79-1961,DIESEL,8380.98,237516.9732,GROUP1
4/3/2018,2203020874,20077051,300600089,2203020874,กท.60-4205,GASOHOL95,9977.36,311592.9528,GROUP1
4/3/2018,2203020878,20089995,300946575,2203020878,กท.77-8134,DIESEL,8798.28,249343.2552,GROUP1
4/3/2018,2203020961,20097786,300554755,2203020961,ชม.70-5122,DIESEL,9657.54,273694.6836,GROUP1
4/3/2018,2203021079,20084388,300783216,2203021079,กท.78-6739,DIESEL,9589.06,271753.9604,GROUP1
4/3/2018,2203021127,20052582,300247419,2203021127,กท.76-4825,GASOHOL95,8067.1,251935.533,GROUP1
4/3/2018,2203021158,20031406,300467465,2203021158,กท.79-3257,DIESEL,9792.8,277527.952,GROUP1
4/3/2018,2203021185,20040483,300527545,2203021185,นม.70-6730,DIESEL,9968.38,282503.8892,GROUP1
4/3/2018,2203021200,20068855,300103269,2203021200,กท.79-0644,DIESEL,9996.06,283288.3404,GROUP1
4/3/2018,2203021206,20059718,300351718,2203021206,ชม.70-5125,DIESEL,6075.6,172182.504,GROUP1
4/3/2018,2203021209,20088130,300993768,2203021209,กท.74-9070,DIESEL,9967.6,282481.784,GROUP1
4/3/2018,2203021212,20049142,300799030,2203021212,กท.78-6744,DIESEL,9876.48,279899.4432,GROUP1
4/3/2018,2203021315,20069243,300150378,2203021315,นม.70-5434,GASOHOL95,8794.74,274659.7302,GROUP1
4/3/2018,2203021408,20063631,300859580,2203021408,ชม.70-4355,DIESEL,9992.3,283181.782,GROUP1
4/3/2018,2203021420,20055591,300813313,2203021420,ฉช.82-7443,DIESEL,9787.42,277375.4828,GROUP1
4/3/2018,2203021455,20036271,300199331,2203021455,กท.79-8105,GASOHOL95,9516.08,297187.1784,GROUP1
4/3/2018,2203021458,20080758,300977560,2203021458,กท.61-7783,GASOHOL95,9739.94,304178.3262,GROUP1
4/3/2018,2203021486,20056874,300440270,2203021486,กท.79-8104,GASOHOL95,9960.92,311079.5316,GROUP1
4/3/2018,2203021490,20079010,300622537,2203021490,ชบ.84-7139,DIESEL,8766.18,248433.5412,GROUP1
4/3/2018,2203021561,20012679,300915169,2203021561,กท.77-8134,DIESEL,9992.44,283185.7496,GROUP1
4/3/2018,2203021575,20032825,300536588,2203021575,กท.79-2717,DIESEL,8914.44,252635.2296,GROUP1
4/3/2018,2203021628,20011350,300135292,2203021628,กท.79-3156,GASOHOL95,9135.84,285312.2832,GROUP1
4/3/2018,2203021629,20093820,300653420,2203021629,กท.77-6494,DIESEL,7693.06,218021.3204,GROUP1
4/3/2018,2203021632,20011278,300387005,2203021632,กท.75-9797,DIESEL,9979.26,282812.2284,GROUP1
4/3/2018,2203021659,20067611,300933316,2203021659,จบ.80-8222,DIESEL,9998.74,283364.2916,GROUP1
4/3/2018,2203021697,20034585,300310440,2203021697,ชม.70-5420,DIESEL,9445.82,267694.5388,GROUP1
4/3/2018,2203021771,20023169,300944305,2203021771,กท.77-8133,DIESEL,9998.1,283346.154,GROUP1
4/3/2018,2203021849,20028642,300116651,2203021849,กท.79-0841,DIESEL,8164.5,231381.93,GROUP1
4/3/2018,2203021872,20022994,300386965,2203021872,กท.77-9738,DIESEL,9793.24,277540.4216,GROUP1
4/3/2018,2203021876,20020393,300341333,2203021876,กท.79-1961,DIESEL,9758.56,276557.5904,GROUP1
4/3/2018,2203021880,20048550,300742710,2203021880,กท.79-2898,GASOHOL95,9955.18,310900.2714,GROUP1
4/3/2018,2203021980,20097898,300509146,2203021980,จบ.80-3645,DIESEL,9656.26,273658.4084,GROUP1
4/3/2018,2203021985,20076269,300873657,2203021985,กท.78-6739,DIESEL,9651.74,273530.3116,GROUP1
4/3/2018,2203021993,20031856,300192947,2203021993,กท.79-0144,DIESEL,8171.28,231574.0752,GROUP1
4/3/2018,2203022025,20045739,300802341,2203022025,กท.79-3257,DIESEL,5870.84,166379.6056,GROUP1
4/3/2018,2203022030,20022715,300918054,2203022030,ลพ.70-0785,DIESEL,7482.04,212041.0136,GROUP1
4/3/2018,2203022093,20030753,300120494,2203022093,ฉช.81-3257,DIESEL,8884.76,251794.0984,GROUP1
4/3/2018,2203022132,20058339,300137563,2203022132,รย.82-0448,DIESEL,8348.44,236594.7896,GROUP1
4/3/2018,2203022259,20063196,300514414,2203022259,กท.78-1149,DIESEL,8692.24,246338.0816,GROUP1
4/3/2018,2203022261,20077585,300401883,2203022261,กท.78-7993,DIESEL,9571.9,271267.646,GROUP1
4/3/2018,2203022283,20088665,300500507,2203022283,ชบ.85-3878,DIESEL,9997,283314.98,GROUP1
4/3/2018,2203022325,20074090,300530383,2203022325,รย.81-1375,DIESEL,9932.88,281497.8192,GROUP1
4/3/2018,2203022333,20097362,300981802,2203022333,กท.78-5932,DIESEL,9666.12,273937.8408,GROUP1
4/3/2018,2203022374,20068187,300952491,2203022374,กท.79-1830,DIESEL,9998.12,283346.7208,GROUP1
4/3/2018,2203022463,20080328,300177829,2203022463,กท.79-5840,DIESEL,8946.6,253546.644,GROUP1
4/3/2018,2203022467,20019829,300329386,2203022467,กท.79-2716,DIESEL,9661.46,273805.7764,GROUP1
4/3/2018,2203022470,20077801,300511685,2203022470,ชม.70-5300,DIESEL,9963.34,282361.0556,GROUP1
4/3/2018,2203022473,20038780,300988751,2203022473,กท.79-5584,DIESEL,9476.22,268556.0748,GROUP1
4/3/2018,2203022500,20032683,300139198,2203022500,กท.79-8993,DIESEL,9823.04,278384.9536,GROUP1
4/3/2018,2203022532,20085921,300291107,2203022532,สค.70-4074,DIESEL,8267.92,234312.8528,GROUP1
4/3/2018,2203022583,20062253,300565174,2203022583,กท.78-4646,GASOHOL95,9783.84,305549.3232,GROUP1
4/3/2018,2203022607,20027494,300388338,2203022607,กท.79-3259,DIESEL,9967.42,282476.6828,GROUP1
4/3/2018,2203022627,20093997,300390590,2203022627,ชม.70-5123,DIESEL,9985.62,282992.4708,GROUP1
4/3/2018,2203022629,20059747,300200176,2203022629,ชม.70-5421,DIESEL,7397.78,209653.0852,GROUP1
4/3/2018,2203022676,20086787,300317285,2203022676,ฉช.81-4230,DIESEL,8857.66,251026.0844,GROUP1
4/3/2018,2203022690,20058867,300249763,2203022690,รย.71-2637,DIESEL,9977.72,282768.5848,GROUP1
4/3/2018,2203022812,20098412,300932711,2203022812,กท.79-1818,DIESEL,9918.12,281079.5208,GROUP1
4/3/2018,2203022814,20061123,300219565,2203022814,กท.77-9738,DIESEL,9030.22,255916.4348,GROUP1
4/3/2018,2203022815,20051903,300352194,2203022815,กท.79-3258,DIESEL,9998.86,283367.6924,GROUP1
4/3/2018,2203022817,20020109,300453680,2203022817,กท.78-6739,DIESEL,9370.02,265546.3668,GROUP1
4/3/2018,2203022874,20060321,300375145,2203022874,รย.81-6767,DIESEL,9892.1,280342.114,GROUP1
4/3/2018,2203022917,20027887,300367304,2203022917,ชม.70-5302,DIESEL,9788.74,277412.8916,GROUP1
4/3/2018,2203022953,20067976,300977214,2203022953,กท.79-0644,DIESEL,7379.2,209126.528,GROUP1
4/3/2018,2203022965,20018614,300553018,2203022965,กท.79-3257,DIESEL,9939.82,281694.4988,GROUP1
4/3/2018,2203023017,20013266,300734833,2203023017,ชม.70-5299,DIESEL,8460.26,239763.7684,GROUP1
5/3/2018,2203023405,20053787,300259893,2203023405,สค.70-4333,GASOHOL95,9516.3,305663.556,GROUP1
5/3/2018,2203023406,20087622,300622053,2203023406,ลพ.70-0785,DIESEL,9661.82,266183.141,GROUP1
5/3/2018,2203023407,20091500,300912282,2203023407,สค.70-6119,GASOHOL95,6549,210353.88,GROUP1
5/3/2018,2203023409,20023858,300858398,2203023409,สค.70-2507,DIESEL,8665.5,238734.525,GROUP1
5/3/2018,2203023420,20076828,300322706,2203023420,ชม.70-5301,DIESEL,9994.34,275344.067,GROUP1
5/3/2018,2203023422,20027522,300971452,2203023422,ชม.70-4355,DIESEL,9645.24,265726.362,GROUP1
5/3/2018,2203023423,20027201,300992632,2203023423,กท.79-3257,DIESEL,6624.78,182512.689,GROUP1
5/3/2018,2203023425,20089543,300283614,2203023425,สค.70-6124,GASOHOL95,9788.02,314391.2024,GROUP1
5/3/2018,2203023458,20089721,300894546,2203023458,สค.70-4397,GASOHOL95,9951.86,319653.7432,GROUP1
5/3/2018,2203023539,20023681,300589426,2203023539,กท.79-8995,DIESEL,9132.32,251595.416,GROUP1
5/3/2018,2203023544,20099413,300169131,2203023544,กท.78-4646,GASOHOL95,9661.06,310313.2472,GROUP1
5/3/2018,2203023582,20032914,300130010,2203023582,ชม.70-5261,DIESEL,9562.56,263448.528,GROUP1
5/3/2018,2203023596,20062222,300656529,2203023596,ชบ.82-4190,DIESEL,9837.02,271009.901,GROUP1
5/3/2018,2203023599,20030846,300943958,2203023599,ชบ.85-3878,DIESEL,9773.42,269257.721,GROUP1
5/3/2018,2203023602,20033458,300247710,2203023602,กท.78-6742,DIESEL,9062.84,249681.242,GROUP1
5/3/2018,2203023605,20093218,300319032,2203023605,สค.70-4335,GASOHOL95,9360.66,300664.3992,GROUP1
5/3/2018,2203023607,20040378,300996348,2203023607,สค.70-6123,DIESEL,7523.14,207262.507,GROUP1
5/3/2018,2203023610,20073286,300291831,2203023610,กท.78-1149,DIESEL,9917.38,273223.819,GROUP1
5/3/2018,2203023612,20043895,300301356,2203023612,กท.61-6634,GASOHOL95,9621.64,309047.0768,GROUP1
5/3/2018,2203023616,20026486,300919294,2203023616,สค.70-3893,GASOHOL95,9901.2,318026.544,GROUP1
