PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,,,
2203017175,20044877,2018/03/02,GASOHOL95,9939.38,327403.1772,32.94,30038362,900525719,Musa Thailand,100402292,,,
2203017178,20068648,2018/03/02,GASOHOL95,9760.44,321508.8936,32.94,30038362,900525719,Musa Thailand,100146571,,,
2203017277,20040440,2018/03/02,DIESEL,9921.1,262313.884,26.44,30001090,900464445,Adamu co.,100301878,,,
2203017627,20020758,2018/03/03,GASOHOL95,9542.42,309556.1048,32.44,30038390,900756015,Haji PCL.,100707098,,,
2203017628,20040555,2018/03/03,GASOHOL95,9010.26,292292.8344,32.44,30038390,900756015,Haji PCL.,100336772,,,
2203017638,20045649,2018/03/03,DIESEL,9231.44,252387.5696,27.34,30038348,900698255,Umar Ltd.,100413105,,,
2203017639,20099045,2018/03/03,DIESEL,8907.14,243521.2076,27.34,30038348,900698255,Umar Ltd.,100781096,,,
2203017645,20062079,2018/03/03,DIESEL,7532.82,205947.2988,27.34,30038348,900698255,Umar Ltd.,100189308,,,
2203017690,20094378,2018/03/03,GASOHOL95,8518.86,276351.8184,32.44,30038390,900756015,Haji PCL.,100741845,,,
2203017698,20093503,2018/03/03,DIESEL,9226.68,252257.4312,27.34,30020880,900162801,Osorio co.,100154191,,,
2203017752,20066941,2018/03/03,DIESEL,9193.3,251344.822,27.34,10022031,900519568,Imran Thailand,100327988,,,
2203017774,20082012,2018/03/03,DIESEL,9580.38,261927.5892,27.34,30011473,900146418,Richard Ltd.,100382158,,,
2203017778,20027852,2018/03/03,DIESEL,9971.64,272624.6376,27.34,30026514,900893009,Judith co.,100452501,,,
2203017779,20074063,2018/03/03,DIESEL,8455.36,231169.5424,27.34,30022767,900122252,Rodriguez co.,100694538,,,
2203017802,20023027,2018/03/03,DIESEL,9560.52,261384.6168,27.34,30038348,900698255,Umar Ltd.,100249343,,,
2203017812,20079475,2018/03/03,DIESEL,10000,273400,27.34,30026514,900893009,Judith co.,100469922,,,
2203017858,20045128,2018/03/03,DIESEL,9989.92,273124.4128,27.34,30034185,900683047,Barbosa Thailand,100323037,,,
2203017951,20040594,2018/03/03,GASOHOL95,9560.04,310127.6976,32.44,30023005,900301370,Siddique co.,100218048,,,
2203017954,20033904,2018/03/03,GASOHOL95,9973.78,323549.4232,32.44,30025508,900694980,Traore PCL.,100506332,,,
2203017956,20064714,2018/03/03,DIESEL,9688.14,264873.7476,27.34,30028481,900903642,Kone PCL.,100554016,,,
2203017958,20074304,2018/03/03,DIESEL,9112.08,249124.2672,27.34,30013992,900930667,Suarez Thailand,100343614,,,
2203017964,20060878,2018/03/03,DIESEL,9485.28,259327.5552,27.34,10023278,900601500,Ndiaye PCL.,100563282,,,
2203017968,20062720,2018/03/03,DIESEL,9996.9,273315.246,27.34,30038362,900525719,Musa Thailand,100259308,,,
2203017971,20083396,2018/03/03,DIESEL,8916.58,243779.2972,27.34,30038390,900756015,Haji PCL.,100141605,,,
2203017979,20033317,2018/03/03,DIESEL,7305.32,199727.4488,27.34,30038348,900698255,Umar Ltd.,100230090,,,
2203017984,20094206,2018/03/03,DIESEL,9611.6,262781.144,27.34,30003313,900809814,Patel Thailand,100732757,,,
2203018002,20090984,2018/03/03,DIESEL,6933.22,189554.2348,27.34,30038348,900698255,Umar Ltd.,100179643,,,
2203018007,20079697,2018/03/03,DIESEL,8525.88,233097.5592,27.34,10002227,900692693,Wayne PCL.,100135804,,,
2203018009,20020895,2018/03/03,DIESEL,7220.48,197407.9232,27.34,30002244,900627148,Giri co.,100938948,,,
2203018012,20085826,2018/03/03,DIESEL,9990.44,273138.6296,27.34,30038390,900756015,Haji PCL.,100961212,,,
2203018022,20087529,2018/03/03,GASOHOL95,6460.2,209568.888,32.44,30003071,900529293,Andrade co.,100972055,,,
2203018025,20023812,2018/03/03,DIESEL,9949.66,272023.7044,27.34,30023003,900850754,Salisu PCL.,100809617,,,
2203018048,20057467,2018/03/03,DIESEL,9188.12,251203.2008,27.34,10008836,900655094,Wei co.,100753577,,,
2203018054,20092968,2018/03/03,DIESEL,9999.64,273390.1576,27.34,10002256,900592522,Reddy Thailand,100496506,,,
2203018080,20052659,2018/03/03,DIESEL,9778.92,267355.6728,27.34,30038348,900698255,Umar Ltd.,100319460,,,
2203018085,20051674,2018/03/03,DIESEL,7876.62,215346.7908,27.34,30032384,900260843,Paredes Thailand,100906952,,,
2203018121,20096902,2018/03/03,DIESEL,8275.24,226245.0616,27.34,10002695,900895048,Aliyu co.,100943903,,,
2203018143,20016320,2018/03/03,DIESEL,9332.78,255158.2052,27.34,30000449,900100592,Manjhi PCL.,100657506,,,
2203018177,20086641,2018/03/03,DIESEL,9454.78,258493.6852,27.34,30038347,900964090,António co.,100600689,,,
2203018214,20012105,2018/03/03,GASOHOL95,9854.06,319665.7064,32.44,30005679,900402782,Chowdhury PCL.,100716099,,,
2203018243,20067325,2018/03/03,DIESEL,8813.6,240963.824,27.34,30030400,900568300,Romero Thailand,100796734,,,
2203018451,20045916,2018/03/03,DIESEL,7425.56,203014.8104,27.34,30028393,900729796,Costa Thailand,100753771,,,
2203018460,20042497,2018/03/03,DIESEL,9814.32,268323.5088,27.34,30029534,900918894,Carl Thailand,100905247,,,
2203018495,20035486,2018/03/03,DIESEL,8998.42,246016.8028,27.34,30029534,900918894,Carl Thailand,100632776,,,
2203018543,20072396,2018/03/03,DIESEL,9872.52,269914.6968,27.34,10003026,900616242,Shafi co.,100582259,,,
2203018556,20062736,2018/03/03,DIESEL,9979.52,272840.0768,27.34,10012334,900544783,Bux Ltd.,100712587,,,
2203018562,20026107,2018/03/03,DIESEL,9841.62,269069.8908,27.34,30038348,900698255,Umar Ltd.,100320625,,,
2203018568,20044211,2018/03/03,DIESEL,8777.6,239979.584,27.34,30037192,900917745,Pinto Ltd.,100584109,,,
2203018574,20023539,2018/03/03,GASOHOL95,9762.34,316690.3096,32.44,30038362,900525719,Musa Thailand,100278382,,,
2203018576,20019419,2018/03/03,GASOHOL95,9057.3,293818.812,32.44,30013037,900111220,Palacios PCL.,100636077,,,
2203018579,20021777,2018/03/03,DIESEL,9990.1,273129.334,27.34,30038348,900698255,Umar Ltd.,100440691,,,
2203018613,20037587,2018/03/03,GASOHOL95,8714.38,282694.4872,32.44,30040275,900878137,Chowdhury Ltd.,100257115,,,
2203018616,20096161,2018/03/03,GASOHOL95,8868.48,287693.4912,32.44,10022437,900106198,Kadam Ltd.,100541927,,,
2203018655,20014322,2018/03/03,GASOHOL95,9914.76,321634.8144,32.44,30038362,900525719,Musa Thailand,100622823,,,
2203018680,20056467,2018/03/03,DIESEL,9945.88,271920.3592,27.34,30046347,900404214,Kathryn Ltd.,100474483,,,
2203018691,20098647,2018/03/03,DIESEL,7247.9,198157.586,27.34,30047221,900394623,Gabriel Thailand,100345751,,,
2203018710,20021540,2018/03/03,DIESEL,8005.26,218863.8084,27.34,10022050,900225687,Alan Ltd.,100315525,,,
2203018712,20014088,2018/03/03,DIESEL,8545.2,233625.768,27.34,10002921,900847393,Watanabe co.,100306678,,,
2203018717,20067464,2018/03/03,GASOHOL95,9119.2,295826.848,32.44,30034185,900683047,Barbosa Thailand,100989519,,,
2203018794,20042709,2018/03/03,DIESEL,8011.44,219032.7696,27.34,30038348,900698255,Umar Ltd.,100195837,,,
2203018812,20040119,2018/03/03,DIESEL,9981.3,272888.742,27.34,30038348,900698255,Umar Ltd.,100148089,,,
2203018841,20067225,2018/03/03,GASOHOL95,9863.4,319968.696,32.44,30038362,900525719,Musa Thailand,100119338,,,
2203018850,20069562,2018/03/03,DIESEL,9710.04,265472.4936,27.34,30028111,900782373,Jeremy Thailand,100643954,,,
2203018894,20045445,2018/03/03,GASOHOL95,9999.9,324396.756,32.44,10022660,900436502,Henry Ltd.,100280370,,,
2203018908,20022721,2018/03/03,DIESEL,9236.88,252536.2992,27.34,10002749,900732119,Philip Thailand,100863200,,,
2203018912,20082759,2018/03/03,GASOHOL95,9357.14,303545.6216,32.44,30038362,900525719,Musa Thailand,100769306,,,
2203018931,20064947,2018/03/03,DIESEL,8812.86,240943.5924,27.34,10011705,900741748,Duran co.,100489352,,,
2203018932,20098980,2018/03/03,DIESEL,8584.12,234689.8408,27.34,30043240,900149913,de Araujo Thailand,100485205,,,
2203018934,20029767,2018/03/03,DIESEL,8565.88,234191.1592,27.34,30038459,900889853,Pramanik co.,100758666,,,
2203018952,20035005,2018/03/03,GASOHOL95,9638.74,312680.7256,32.44,10022660,900436502,Henry Ltd.,100728317,,,
2203018954,20099105,2018/03/03,DIESEL,9830.52,268766.4168,27.34,10002966,900164770,Ahmad Ltd.,100211303,,,
2203018961,20050098,2018/03/03,DIESEL,9958.44,272263.7496,27.34,30034185,900683047,Barbosa Thailand,100861607,,,
2203018978,20027845,2018/03/03,DIESEL,9799.2,267910.128,27.34,30009314,900538633,Vaghel Thailand,100771624,,,
2203018996,20052034,2018/03/03,DIESEL,9824.42,268599.6428,27.34,30024855,900379336,Michael co.,100647284,,,
2203018999,20018504,2018/03/03,GASOHOL95,9997.88,324331.2272,32.44,30038348,900698255,Umar Ltd.,100741268,,,
2203019006,20048746,2018/03/03,DIESEL,9378.52,256408.7368,27.34,10022660,900436502,Henry Ltd.,100856126,,,
2203019011,20017051,2018/03/03,DIESEL,9997.36,273327.8224,27.34,30019257,900173447,Maria co.,100286782,,,
2203019089,20077001,2018/03/03,DIESEL,9864.3,269689.962,27.34,30000420,900936124,Tran co.,100749622,,,
2203019151,20030664,2018/03/03,DIESEL,9999.86,273396.1724,27.34,30038348,900698255,Umar Ltd.,100935413,,,
2203019209,20027673,2018/03/03,DIESEL,8132.58,222344.7372,27.34,30000440,900182531,Mendoza Ltd.,100461791,,,
2203019243,20096925,2018/03/03,DIESEL,9163,250516.42,27.34,10002758,900958892,Abdul co.,100957603,,,
2203019248,20094923,2018/03/03,DIESEL,5789.98,158298.0532,27.34,30038348,900698255,Umar Ltd.,100905082,,,
2203019252,20038115,2018/03/03,DIESEL,8523.92,233043.9728,27.34,30043240,900149913,de Araujo Thailand,100511736,,,
2203019265,20043898,2018/03/03,GASOHOL95,9848.16,319474.3104,32.44,30038348,900698255,Umar Ltd.,100624232,,,
2203019271,20036311,2018/03/03,DIESEL,9908.8,270906.592,27.34,30027174,900501135,Wen co.,100534359,,,
2203019273,20088007,2018/03/03,DIESEL,8845.92,241847.4528,27.34,30013992,900930667,Suarez Thailand,100596289,,,
2203019287,20038939,2018/03/03,DIESEL,9420.02,257543.3468,27.34,10008836,900655094,Wei co.,100204337,,,
2203019301,20089361,2018/03/03,DIESEL,9999.98,273399.4532,27.34,30038347,900964090,António co.,100606518,,,
2203019304,20060821,2018/03/03,DIESEL,8743.1,239036.354,27.34,30000425,900302592,Kwon PCL.,100161758,,,
2203019312,20057867,2018/03/03,DIESEL,8477.74,231781.4116,27.34,10002692,900626845,Benitez co.,100395377,,,
2203019326,20083648,2018/03/03,DIESEL,9997.06,273319.6204,27.34,30029534,900918894,Carl Thailand,100775540,,,
2203019415,20047859,2018/03/03,DIESEL,9820.76,268499.5784,27.34,30023333,900769669,Ramzan PCL.,100813178,,,
2203019450,20074488,2018/03/03,DIESEL,9998.48,273358.4432,27.34,30029534,900918894,Carl Thailand,100299902,,,
2203019458,20052714,2018/03/03,DIESEL,7578.98,207209.3132,27.34,30043240,900149913,de Araujo Thailand,100252663,,,
2203019462,20096424,2018/03/03,DIESEL,9627.04,263203.2736,27.34,30031505,900838387,Roy Thailand,100524598,,,
2203019463,20015716,2018/03/03,DIESEL,9906.36,270839.8824,27.34,30038348,900698255,Umar Ltd.,100635653,,,
2203019552,20096538,2018/03/03,DIESEL,9643.86,263663.1324,27.34,30038347,900964090,António co.,100207279,,,
2203019583,20061081,2018/03/03,DIESEL,8695.28,237728.9552,27.34,30038348,900698255,Umar Ltd.,100531015,,,
2203019602,20073112,2018/03/03,DIESEL,9226.34,252248.1356,27.34,30038347,900964090,António co.,100677248,,,
2203019617,20091613,2018/03/03,DIESEL,9955.14,272173.5276,27.34,10002692,900626845,Benitez co.,100319225,,,
2203019619,20070183,2018/03/03,DIESEL,9861.82,269622.1588,27.34,30043240,900149913,de Araujo Thailand,100976767,,,
2203019641,20053313,2018/03/03,DIESEL,7878.1,215387.254,27.34,30038348,900698255,Umar Ltd.,100668458,,,
2203019659,20072136,2018/03/03,DIESEL,9470.52,258924.0168,27.34,30032249,900343687,Song PCL.,100306146,,,
2203019734,20052028,2018/03/03,DIESEL,8607.84,235338.3456,27.34,10008093,900552593,Jana co.,100867894,,,
2203019736,20094053,2018/03/03,DIESEL,9976.76,272764.6184,27.34,30038390,900756015,Haji PCL.,100211469,,,
2203019785,20076883,2018/03/03,DIESEL,9678.48,264609.6432,27.34,30001090,900464445,Adamu co.,100119479,,,
2203019786,20040856,2018/03/03,DIESEL,9376.98,256366.6332,27.34,30003313,900809814,Patel Thailand,100135460,,,
2203019787,20049521,2018/03/03,DIESEL,9904.38,270785.7492,27.34,30043681,900126554,Hosseini Thailand,100598188,,,
2203019788,20072257,2018/03/03,DIESEL,9573.68,261744.4112,27.34,30031412,900142243,Aden Ltd.,100929018,,,
2203019820,20037151,2018/03/03,DIESEL,8970.78,245261.1252,27.34,10020965,900619874,Brenda Thailand,100821890,,,
2203019842,20074419,2018/03/03,DIESEL,9725.86,265905.0124,27.34,30038390,900756015,Haji PCL.,100421687,,,
2203020009,20029823,2018/03/03,DIESEL,9414.48,257391.8832,27.34,10021113,900250853,Wright PCL.,100920055,,,
2203020023,20060336,2018/03/03,DIESEL,7277.06,198954.8204,27.34,30038348,900698255,Umar Ltd.,100839767,,,
2203020388,20027792,2018/03/04,DIESEL,9410.22,266685.6348,28.34,30038390,900756015,Haji PCL.,100562171,,,
2203020389,20057821,2018/03/04,GASOHOL95,9091.86,283938.7878,31.23,30038390,900756015,Haji PCL.,100129461,,,
2203020390,20037957,2018/03/04,GASOHOL95,9985.1,311834.673,31.23,30038390,900756015,Haji PCL.,100343913,,,
2203020391,20031133,2018/03/04,GASOHOL95,9996.42,312188.1966,31.23,30038390,900756015,Haji PCL.,100230731,,,
2203020395,20090264,2018/03/04,DIESEL,9032.42,255978.7828,28.34,30038348,900698255,Umar Ltd.,100275195,,,
2203020426,20050903,2018/03/04,GASOHOL95,9659.6,301669.308,31.23,30038390,900756015,Haji PCL.,100723150,,,
2203020442,20095446,2018/03/04,DIESEL,8709.66,246831.7644,28.34,30038348,900698255,Umar Ltd.,100605324,,,
2203020483,20030983,2018/03/04,DIESEL,8543.76,242130.1584,28.34,30038348,900698255,Umar Ltd.,100769942,,,
2203020525,20074023,2018/03/04,DIESEL,9644.74,273331.9316,28.34,30038348,900698255,Umar Ltd.,100484611,,,
2203020528,20033323,2018/03/04,DIESEL,8114.74,229971.7316,28.34,30038348,900698255,Umar Ltd.,100866872,,,
2203020580,20013017,2018/03/04,DIESEL,9974.58,282679.5972,28.34,10008836,900655094,Wei co.,100591809,,,
2203020645,20059105,2018/03/04,DIESEL,6641.14,188209.9076,28.34,10023257,900291505,Yuan Thailand,100673635,,,
2203020705,20024413,2018/03/04,DIESEL,7927.22,224657.4148,28.34,30038348,900698255,Umar Ltd.,100400007,,,
2203020710,20079958,2018/03/04,DIESEL,8215.76,232834.6384,28.34,30027174,900501135,Wen co.,100466752,,,
2203020720,20021782,2018/03/04,DIESEL,9524.46,269923.1964,28.34,30013992,900930667,Suarez Thailand,100478234,,,
2203020731,20053660,2018/03/04,DIESEL,9403.72,266501.4248,28.34,30028859,900914033,Mukherjee co.,100365803,,,
2203020733,20079478,2018/03/04,DIESEL,9975.82,282714.7388,28.34,10002877,900420943,Gomez PCL.,100239858,,,
2203020739,20072285,2018/03/04,DIESEL,9951.54,282026.6436,28.34,30003113,900308685,White Ltd.,100640734,,,
2203020750,20071130,2018/03/04,DIESEL,9953.64,282086.1576,28.34,30038390,900756015,Haji PCL.,100312808,,,
2203020756,20059339,2018/03/04,DIESEL,9979.12,282808.2608,28.34,10001126,900617086,Petrova Thailand,100155734,,,
2203020765,20036539,2018/03/04,DIESEL,9769.1,276856.294,28.34,30038390,900756015,Haji PCL.,100920851,,,
2203020787,20041459,2018/03/04,GASOHOL95,8079.88,252334.6524,31.23,30033326,900333068,Gonçalves co.,100401494,,,
2203020798,20034328,2018/03/04,DIESEL,9885.68,280160.1712,28.34,30042418,900815711,Akhtar Ltd.,100898935,,,
2203020802,20090884,2018/03/04,GASOHOL95,7841.24,244881.9252,31.23,10002256,900592522,Reddy Thailand,100293285,,,
2203020809,20025261,2018/03/04,DIESEL,7514.46,212959.7964,28.34,30038390,900756015,Haji PCL.,100643741,,,
2203020841,20064558,2018/03/04,DIESEL,9518.1,269742.954,28.34,30018565,900181672,Hidayat Ltd.,100421491,,,
2203020851,20037915,2018/03/04,DIESEL,9991.96,283172.1464,28.34,10003041,900304705,Sylla Thailand,100996996,,,
2203020859,20023176,2018/03/04,DIESEL,8380.98,237516.9732,28.34,30042727,900321356,Samuel PCL.,100920714,,,
2203020874,20077051,2018/03/04,GASOHOL95,9977.36,311592.9528,31.23,30001140,900341041,Shimizu co.,100359110,,,
2203020878,20089995,2018/03/04,DIESEL,8798.28,249343.2552,28.34,30028481,900903642,Kone PCL.,100583659,,,
2203020961,20097786,2018/03/04,DIESEL,9657.54,273694.6836,28.34,30038348,900698255,Umar Ltd.,100728211,,,
2203021079,20084388,2018/03/04,DIESEL,9589.06,271753.9604,28.34,30013435,900944155,Parker co.,100101178,,,
2203021127,20052582,2018/03/04,GASOHOL95,8067.1,251935.533,31.23,30029534,900918894,Carl Thailand,100469344,,,
2203021158,20031406,2018/03/04,DIESEL,9792.8,277527.952,28.34,30040275,900878137,Chowdhury Ltd.,100390444,,,
2203021185,20040483,2018/03/04,DIESEL,9968.38,282503.8892,28.34,30029534,900918894,Carl Thailand,100511267,,,
2203021200,20068855,2018/03/04,DIESEL,9996.06,283288.3404,28.34,30001844,900171135,Rai co.,100585072,,,
2203021206,20059718,2018/03/04,DIESEL,6075.6,172182.504,28.34,30003313,900809814,Patel Thailand,100780097,,,
2203021209,20088130,2018/03/04,DIESEL,9967.6,282481.784,28.34,30038348,900698255,Umar Ltd.,100471743,,,
2203021212,20049142,2018/03/04,DIESEL,9876.48,279899.4432,28.34,30021831,900167268,Michael co.,100937458,,,
2203021315,20069243,2018/03/04,GASOHOL95,8794.74,274659.7302,31.23,30038362,900525719,Musa Thailand,100893589,,,
2203021408,20063631,2018/03/04,DIESEL,9992.3,283181.782,28.34,30038348,900698255,Umar Ltd.,100156291,,,
2203021420,20055591,2018/03/04,DIESEL,9787.42,277375.4828,28.34,30038362,900525719,Musa Thailand,100307893,,,
2203021455,20036271,2018/03/04,GASOHOL95,9516.08,297187.1784,31.23,30033527,900672721,Tong co.,100495131,,,
2203021458,20080758,2018/03/04,GASOHOL95,9739.94,304178.3262,31.23,30037192,900917745,Pinto Ltd.,100687665,,,
2203021486,20056874,2018/03/04,GASOHOL95,9960.92,311079.5316,31.23,30038362,900525719,Musa Thailand,100501819,,,
2203021490,20079010,2018/03/04,DIESEL,8766.18,248433.5412,28.34,30038362,900525719,Musa Thailand,100788991,,,
2203021561,20012679,2018/03/04,DIESEL,9992.44,283185.7496,28.34,10021783,900653239,Jeremy co.,100275439,,,
2203021575,20032825,2018/03/04,DIESEL,8914.44,252635.2296,28.34,10002244,900787895,Gul co.,100735171,,,
2203021628,20011350,2018/03/04,GASOHOL95,9135.84,285312.2832,31.23,30043240,900149913,de Araujo Thailand,100247975,,,
2203021629,20093820,2018/03/04,DIESEL,7693.06,218021.3204,28.34,30038362,900525719,Musa Thailand,100566960,,,
2203021632,20011278,2018/03/04,DIESEL,9979.26,282812.2284,28.34,30043240,900149913,de Araujo Thailand,100264280,,,
2203021659,20067611,2018/03/04,DIESEL,9998.74,283364.2916,28.34,10011635,900392989,Michael PCL.,100604636,,,
2203021697,20034585,2018/03/04,DIESEL,9445.82,267694.5388,28.34,30038348,900698255,Umar Ltd.,100464388,,,
2203021771,20023169,2018/03/04,DIESEL,9998.1,283346.154,28.34,30000420,900936124,Tran co.,100410158,,,
2203021849,20028642,2018/03/04,DIESEL,8164.5,231381.93,28.34,10003015,900330006,Hadi PCL.,100306997,,,
2203021872,20022994,2018/03/04,DIESEL,9793.24,277540.4216,28.34,10002749,900732119,Philip Thailand,100769909,,,
2203021876,20020393,2018/03/04,DIESEL,9758.56,276557.5904,28.34,10002917,900566996,Vieira Thailand,100406937,,,
2203021880,20048550,2018/03/04,GASOHOL95,9955.18,310900.2714,31.23,10002966,900164770,Ahmad Ltd.,100262403,,,
2203021980,20097898,2018/03/04,DIESEL,9656.26,273658.4084,28.34,30038362,900525719,Musa Thailand,100726341,,,
2203021985,20076269,2018/03/04,DIESEL,9651.74,273530.3116,28.34,30024855,900379336,Michael co.,100140978,,,
2203021993,20031856,2018/03/04,DIESEL,8171.28,231574.0752,28.34,30000448,900466998,Rahim Thailand,100215607,,,
2203022025,20045739,2018/03/04,DIESEL,5870.84,166379.6056,28.34,30029534,900918894,Carl Thailand,100319911,,,
2203022030,20022715,2018/03/04,DIESEL,7482.04,212041.0136,28.34,10002812,900769545,Afzal Ltd.,100226984,,,
2203022093,20030753,2018/03/04,DIESEL,8884.76,251794.0984,28.34,30038348,900698255,Umar Ltd.,100344296,,,
2203022132,20058339,2018/03/04,DIESEL,8348.44,236594.7896,28.34,10011634,900162949,Eze Ltd.,100997748,,,
2203022259,20063196,2018/03/04,DIESEL,8692.24,246338.0816,28.34,30042727,900321356,Samuel PCL.,100705000,,,
2203022261,20077585,2018/03/04,DIESEL,9571.9,271267.646,28.34,10002739,900608159,de La Cruz PCL.,100237909,,,
2203022283,20088665,2018/03/04,DIESEL,9997,283314.98,28.34,10022051,900794856,Jie co.,100325829,,,
2203022325,20074090,2018/03/04,DIESEL,9932.88,281497.8192,28.34,10002888,900824729,Omar Ltd.,100449965,,,
2203022333,20097362,2018/03/04,DIESEL,9666.12,273937.8408,28.34,30025789,900845721,Mark PCL.,100678089,,,
2203022374,20068187,2018/03/04,DIESEL,9998.12,283346.7208,28.34,30019258,900495452,Robert co.,100866276,,,
2203022463,20080328,2018/03/04,DIESEL,8946.6,253546.644,28.34,10007890,900463018,Pang co.,100862089,,,
2203022467,20019829,2018/03/04,DIESEL,9661.46,273805.7764,28.34,30038348,900698255,Umar Ltd.,100979898,,,
